ANO_EXERCICIO,BAIRRO,TIPO_USO,AREA_TERRENO,AREA_CONSTRUIDA,VALOR_VENAL_IMOVEL,VALOR_M2
2025,ANCHIETA,Nï¿½o Exclusivamente Residencial,388.0,269.0,581787.46,2162.78
2025,ANCHIETA,Nï¿½o Exclusivamente Residencial,330.0,185.0,510314.26,2758.46
2025,ANCHIETA,Nï¿½o Exclusivamente Residencial,330.0,274.0,537509.8,1961.71
2025,ANCHIETA,Nï¿½o Exclusivamente Residencial,396.0,319.7,886634.64,2773.33
2025,ANCHIETA,Nï¿½o Exclusivamente Residencial,396.0,319.7,709200.46,2218.33
2025,ANCHIETA,Nï¿½o Exclusivamente Residencial,396.0,384.59,736165.04,1914.16
2025,ANCHIETA,Exclusivamente Residencial,396.0,79.0,380642.17,4818.26
2025,ANCHIETA,Nï¿½o Exclusivamente Residencial,57.9,46.0,105274.74,2288.58
2025,ANCHIETA,Exclusivamente Residencial,390.0,157.0,486533.54,3098.94
2025,ANCHIETA,Exclusivamente Residencial,330.0,274.05,948274.7,3460.23
2025,ANCHIETA,Nï¿½o Exclusivamente Residencial,330.0,237.0,623182.96,2629.46
2025,ANCHIETA,Nï¿½o Exclusivamente Residencial,385.0,402.0,775694.34,1929.59
2025,ANCHIETA,Exclusivamente Residencial,330.0,129.0,370756.75,2874.08
2025,ANCHIETA,Nï¿½o Exclusivamente Residencial,385.0,340.0,709067.28,2085.49
2025,ANCHIETA,Nï¿½o Exclusivamente Residencial,420.0,246.0,635906.32,2584.99
2025,ANCHIETA,Nï¿½o Exclusivamente Residencial,57.9,46.0,105274.74,2288.58
2025,SANTANA,Exclusivamente Residencial,190.0,82.0,270717.98,3301.44
2025,SANTANA,Nï¿½o Exclusivamente Residencial,290.0,85.0,420994.82,4952.88
2025,SANTANA,Exclusivamente Residencial,222.0,183.0,602288.67,3291.19
2025,SANTANA,Exclusivamente Residencial,18.54,45.0,85381.56,1897.37
2025,SANTANA,Exclusivamente Residencial,18.54,45.0,85381.56,1897.37
2025,SANTANA,Exclusivamente Residencial,18.54,45.0,85381.56,1897.37
2025,SANTANA,Exclusivamente Residencial,18.54,45.0,85381.56,1897.37
2025,SANTANA,Exclusivamente Residencial,18.54,45.0,85381.56,1897.37
2025,SANTANA,Exclusivamente Residencial,37.66,62.0,109730.76,1769.85
2025,SANTANA,Exclusivamente Residencial,72.89,120.0,212921.52,1774.35
2025,SANTANA,Exclusivamente Residencial,77.74,128.0,227394.98,1776.52
2025,SANTANA,Exclusivamente Residencial,91.71,151.0,268483.63,1778.04
2025,BOA VISTA DO SU,Exclusivamente Residencial,310.0,166.32,154537.61,929.16
2025,BOA VISTA DO SU,Exclusivamente Residencial,285.8,57.0,42806.54,750.99
2025,BOA VISTA DO SU,Exclusivamente Residencial,17.0,17.0,8354.95,491.47
2025,BOA VISTA DO SU,Exclusivamente Residencial,7480.0,204.0,362201.32,1775.5
2025,BOA VISTA DO SU,Exclusivamente Residencial,270.76,54.0,27747.78,513.85
2025,BOA VISTA DO SU,Exclusivamente Residencial,429.0,274.13,141255.96,515.29
2025,BOA VISTA DO SU,Exclusivamente Residencial,160.45,32.0,27135.52,847.98
2025,BOA VISTA DO SU,Exclusivamente Residencial,1072.0,228.77,124352.72,543.57
2025,BOA VISTA DO SU,Exclusivamente Residencial,800.0,140.3,187860.99,1338.99
2025,BOA VISTA DO SU,Exclusivamente Residencial,295.71,18.0,21698.04,1205.45
2025,BOA VISTA DO SU,Exclusivamente Residencial,688.0,150.0,195813.64,1305.42
2025,BOA VISTA DO SU,Exclusivamente Residencial,800.0,154.0,159615.04,1036.46
2025,BOA VISTA DO SU,Exclusivamente Residencial,305.0,88.78,77610.46,874.19
2025,BOA VISTA DO SU,Exclusivamente Residencial,323.0,40.0,57408.01,1435.2
2025,BOA VISTA DO SU,Exclusivamente Residencial,1010.0,251.27,146265.61,582.11
2025,BOA VISTA DO SU,Exclusivamente Residencial,337.56,117.0,95104.22,812.86
2025,BOA VISTA DO SU,Exclusivamente Residencial,357.0,218.0,206887.22,949.02
2025,BOA VISTA DO SU,Exclusivamente Residencial,1491.0,137.0,149722.61,1092.87
2025,BOA VISTA DO SU,Exclusivamente Residencial,85.0,85.0,60615.77,713.13
2025,BOA VISTA DO SU,Exclusivamente Residencial,447.0,447.0,327863.94,733.48
2025,BOA VISTA DO SU,Exclusivamente Residencial,7950.0,89.0,231044.78,2596.01
2025,BOA VISTA DO SU,Exclusivamente Residencial,113.0,113.0,6205.9,54.92
2025,BOA VISTA DO SU,Exclusivamente Residencial,456.0,456.0,218492.15,479.15
2025,BOA VISTA DO SU,Nï¿½o Exclusivamente Residencial,153.0,153.0,89345.38,583.96
2025,BOA VISTA DO SU,Exclusivamente Residencial,1539.99,97.0,133801.7,1379.4
2025,JARDIM ITU,Nï¿½o Exclusivamente Residencial,25.89,68.57,150765.93,2198.72
2025,JARDIM ITU,Nï¿½o Exclusivamente Residencial,330.0,392.0,573517.94,1463.06
2025,JARDIM ITU,Exclusivamente Residencial,114.21,176.29,430581.58,2442.46
2025,JARDIM ITU,Exclusivamente Residencial,143.05,188.19,488643.57,2596.54
2025,JARDIM CARVALHO,Nï¿½o Exclusivamente Residencial,203.41,139.0,144816.59,1041.85
2025,JARDIM CARVALHO,Exclusivamente Residencial,43.9,30.0,22717.35,757.24
2025,JARDIM CARVALHO,Exclusivamente Residencial,300.0,44.0,134338.08,3053.14
2025,JARDIM CARVALHO,Exclusivamente Residencial,300.0,114.0,223751.58,1962.73
2025,JARDIM CARVALHO,Exclusivamente Residencial,300.0,296.0,347821.28,1175.07
2025,JARDIM CARVALHO,Exclusivamente Residencial,300.0,76.0,140171.24,1844.36
2025,JARDIM CARVALHO,Exclusivamente Residencial,360.0,693.51,940664.28,1356.38
2025,JARDIM CARVALHO,Exclusivamente Residencial,300.0,68.0,183679.96,2701.18
2025,JARDIM CARVALHO,Exclusivamente Residencial,300.0,309.0,392456.53,1270.09
2025,JARDIM CARVALHO,Exclusivamente Residencial,185.0,295.69,427017.65,1444.14
2025,JARDIM CARVALHO,Exclusivamente Residencial,224.52,155.46,244181.51,1570.7
2025,JARDIM CARVALHO,Exclusivamente Residencial,75.48,52.26,81852.69,1566.26
2025,JARDIM CARVALHO,Exclusivamente Residencial,300.0,89.0,190876.73,2144.68
2025,JARDIM CARVALHO,Exclusivamente Residencial,300.0,96.0,194229.72,2023.23
2025,JARDIM CARVALHO,Nï¿½o Exclusivamente Residencial,300.0,198.0,260485.86,1315.59
2025,JARDIM CARVALHO,Exclusivamente Residencial,300.0,48.0,162117.36,3377.44
2025,JARDIM CARVALHO,Exclusivamente Residencial,491.0,64.0,230562.59,3602.54
2025,JARDIM CARVALHO,Exclusivamente Residencial,300.0,201.0,310229.79,1543.43
2025,JARDIM CARVALHO,Exclusivamente Residencial,476.0,409.39,698324.14,1705.77
2025,JARDIM CARVALHO,Exclusivamente Residencial,300.0,121.96,200649.01,1645.2
2025,JARDIM CARVALHO,Exclusivamente Residencial,300.0,168.0,268467.96,1598.02
2025,JARDIM CARVALHO,Exclusivamente Residencial,300.0,209.0,323504.73,1547.87
2025,JARDIM CARVALHO,Exclusivamente Residencial,300.0,66.0,145655.61,2206.9
2025,JARDIM CARVALHO,Exclusivamente Residencial,300.0,210.64,306925.22,1457.11
2025,JARDIM CARVALHO,Exclusivamente Residencial,300.0,237.8,262235.43,1102.76
2025,JARDIM CARVALHO,Exclusivamente Residencial,300.0,64.0,176256.52,2754.01
2025,JARDIM CARVALHO,Exclusivamente Residencial,300.0,84.0,153112.91,1822.77
2025,JARDIM CARVALHO,Exclusivamente Residencial,293.0,129.0,236112.14,1830.33
2025,JARDIM CARVALHO,Exclusivamente Residencial,136.75,129.0,127874.59,991.28
2025,JARDIM CARVALHO,Exclusivamente Residencial,300.0,210.0,301659.9,1436.48
2025,JARDIM CARVALHO,Exclusivamente Residencial,378.0,138.2,246499.5,1783.64
2025,JARDIM CARVALHO,Exclusivamente Residencial,300.0,145.0,237684.1,1639.2
2025,JARDIM CARVALHO,Nï¿½o Exclusivamente Residencial,300.0,102.0,226727.94,2222.82
2025,JARDIM CARVALHO,Exclusivamente Residencial,185.01,189.0,238801.68,1263.5
2025,JARDIM CARVALHO,Exclusivamente Residencial,18.01,19.0,23899.47,1257.87
2025,JARDIM CARVALHO,Exclusivamente Residencial,294.7,117.0,186592.41,1594.81
2025,JARDIM CARVALHO,Exclusivamente Residencial,294.7,180.0,252991.89,1405.51
2025,JARDIM CARVALHO,Exclusivamente Residencial,311.08,270.0,351292.05,1301.08
2025,JARDIM CARVALHO,Exclusivamente Residencial,299.61,90.0,158996.43,1766.63
2025,JARDIM CARVALHO,Exclusivamente Residencial,327.45,324.0,411649.65,1270.52
2025,JARDIM CARVALHO,Exclusivamente Residencial,294.7,234.0,309905.73,1324.38
2025,JARDIM CARVALHO,Exclusivamente Residencial,13.1,14.0,17338.26,1238.45
2025,CENTRO HISTORIC,Nï¿½o Exclusivamente Residencial,143.0,282.0,684342.58,2426.75
2025,CENTRO HISTORIC,Nï¿½o Exclusivamente Residencial,213.0,575.0,1070501.34,1861.74
2025,CENTRO HISTORIC,Nï¿½o Exclusivamente Residencial,22.12,62.0,121443.74,1958.77
2025,CENTRO HISTORIC,Nï¿½o Exclusivamente Residencial,46.74,131.0,255014.42,1946.67
2025,CENTRO HISTORIC,Nï¿½o Exclusivamente Residencial,229.0,490.0,1172588.22,2393.04
2025,CENTRO HISTORIC,Nï¿½o Exclusivamente Residencial,13.68,32.0,67358.62,2104.96
2025,CENTRO HISTORIC,Nï¿½o Exclusivamente Residencial,5.99,14.0,27255.66,1946.83
2025,CENTRO HISTORIC,Nï¿½o Exclusivamente Residencial,7.27,17.0,36086.14,2122.71
2025,CENTRO HISTORIC,Exclusivamente Residencial,72.7,170.0,367301.36,2160.6
2025,CENTRO HISTORIC,Nï¿½o Exclusivamente Residencial,38.57,150.0,294635.64,1964.24
2025,CENTRO HISTORIC,Nï¿½o Exclusivamente Residencial,99.21,232.0,500424.92,2157.0
2025,CENTRO HISTORIC,Nï¿½o Exclusivamente Residencial,11.01,46.0,88520.82,1924.37
2025,CENTRO HISTORIC,Nï¿½o Exclusivamente Residencial,3.83,16.0,28061.88,1753.87
2025,CENTRO HISTORIC,Nï¿½o Exclusivamente Residencial,2.87,12.0,20220.84,1685.07
2025,CENTRO HISTORIC,Nï¿½o Exclusivamente Residencial,6.46,27.0,50450.31,1868.53
2025,CENTRO HISTORIC,Nï¿½o Exclusivamente Residencial,5.03,21.0,40339.89,1920.95
2025,CENTRO HISTORIC,Nï¿½o Exclusivamente Residencial,2.87,12.0,20220.84,1685.07
2025,CENTRO HISTORIC,Nï¿½o Exclusivamente Residencial,6.46,27.0,50450.31,1868.53
2025,CENTRO HISTORIC,Nï¿½o Exclusivamente Residencial,2.87,12.0,20220.84,1685.07
2025,CENTRO HISTORIC,Nï¿½o Exclusivamente Residencial,15.48,59.0,177969.42,3016.43
2025,CENTRO HISTORIC,Nï¿½o Exclusivamente Residencial,2.11,8.0,12379.8,1547.48
2025,CENTRO HISTORIC,Nï¿½o Exclusivamente Residencial,11.05,42.0,77377.5,1842.32
2025,CENTRO HISTORIC,Nï¿½o Exclusivamente Residencial,25.26,96.0,181580.4,1891.46
2025,CENTRO HISTORIC,Nï¿½o Exclusivamente Residencial,2.11,8.0,12379.8,1547.48
2025,CENTRO HISTORIC,Nï¿½o Exclusivamente Residencial,7.89,30.0,53854.38,1795.15
2025,CENTRO HISTORIC,Nï¿½o Exclusivamente Residencial,31.32,119.0,224189.67,1883.95
2025,CENTRO HISTORIC,Nï¿½o Exclusivamente Residencial,17.89,68.0,126693.12,1863.13
2025,CENTRO HISTORIC,Nï¿½o Exclusivamente Residencial,7.89,30.0,53854.38,1795.15
2025,CENTRO HISTORIC,Nï¿½o Exclusivamente Residencial,12.63,48.0,90790.2,1891.46
2025,CENTRO HISTORIC,Nï¿½o Exclusivamente Residencial,2.63,10.0,17970.86,1797.09
2025,CENTRO HISTORIC,Nï¿½o Exclusivamente Residencial,10.0,38.0,69610.18,1831.85
2025,CENTRO HISTORIC,Nï¿½o Exclusivamente Residencial,430.0,911.0,2696325.09,2959.74
2025,CENTRO HISTORIC,Nï¿½o Exclusivamente Residencial,43.67,640.0,1640110.04,2562.67
2025,CENTRO HISTORIC,Nï¿½o Exclusivamente Residencial,184.0,308.78,870046.28,2817.69
2025,CENTRO HISTORIC,Nï¿½o Exclusivamente Residencial,306.32,1164.0,3590360.04,3084.5
2025,CENTRO HISTORIC,Nï¿½o Exclusivamente Residencial,222.53,354.0,901865.28,2547.64
2025,CENTRO HISTORIC,Nï¿½o Exclusivamente Residencial,483.0,543.0,1620449.16,2984.25
2025,CENTRO HISTORIC,Nï¿½o Exclusivamente Residencial,99.59,200.0,473968.32,2369.84
2025,CENTRO HISTORIC,Nï¿½o Exclusivamente Residencial,12.23,180.0,338026.14,1877.92
2025,CENTRO HISTORIC,Nï¿½o Exclusivamente Residencial,90.04,457.73,1211572.38,2646.91
2025,CENTRO HISTORIC,Nï¿½o Exclusivamente Residencial,228.08,767.0,2920227.69,3807.34
2025,CENTRO HISTORIC,Nï¿½o Exclusivamente Residencial,224.08,450.0,1070408.32,2378.69
2025,CENTRO HISTORIC,Nï¿½o Exclusivamente Residencial,112.54,226.0,535998.08,2371.67
2025,CENTRO HISTORIC,Nï¿½o Exclusivamente Residencial,23.38,39.0,104187.52,2671.47
2025,CENTRO HISTORIC,Nï¿½o Exclusivamente Residencial,148.63,191.0,511573.77,2678.4
2025,CENTRO HISTORIC,Nï¿½o Exclusivamente Residencial,233.43,219.0,866555.89,3956.88
2025,CENTRO HISTORIC,Nï¿½o Exclusivamente Residencial,187.0,495.0,1362573.41,2752.67
2025,CENTRO HISTORIC,Nï¿½o Exclusivamente Residencial,145.0,276.0,775343.48,2809.22
2025,CENTRO HISTORIC,Nï¿½o Exclusivamente Residencial,90.44,175.0,425467.2,2431.24
2025,CENTRO HISTORIC,Nï¿½o Exclusivamente Residencial,14.78,62.0,179787.3,2899.8
2025,CENTRO HISTORIC,Nï¿½o Exclusivamente Residencial,198.39,599.0,1149507.6,1919.04
2025,CENTRO HISTORIC,Nï¿½o Exclusivamente Residencial,59.7,372.0,1301324.79,3498.18
2025,CENTRO HISTORIC,Nï¿½o Exclusivamente Residencial,201.4,285.0,713228.16,2502.55
2025,CENTRO HISTORIC,Nï¿½o Exclusivamente Residencial,324.75,616.0,1530291.65,2484.24
2025,CENTRO HISTORIC,Nï¿½o Exclusivamente Residencial,851.0,600.0,2279199.2,3798.67
2025,CENTRO HISTORIC,Nï¿½o Exclusivamente Residencial,360.0,1684.0,4266137.6,2533.34
2025,CENTRO HISTORIC,Nï¿½o Exclusivamente Residencial,12.18,330.0,496916.61,1505.81
2025,FLORESTA,Nï¿½o Exclusivamente Residencial,19.14,64.0,86181.39,1346.58
2025,FLORESTA,Nï¿½o Exclusivamente Residencial,62.0,115.0,206110.54,1792.27
2025,FLORESTA,Nï¿½o Exclusivamente Residencial,98.3,132.0,280715.59,2126.63
2025,FLORESTA,Nï¿½o Exclusivamente Residencial,245.0,618.0,1042661.26,1687.15
2025,FLORESTA,Nï¿½o Exclusivamente Residencial,3261.0,1492.0,7795634.22,5224.96
2025,SAO GERALDO,Nï¿½o Exclusivamente Residencial,5620.0,8744.0,16325799.16,1867.09
2025,NAVEGANTES,Nï¿½o Exclusivamente Residencial,1660.0,2728.79,4909564.88,1799.17
2025,NAVEGANTES,Nï¿½o Exclusivamente Residencial,3738.0,2351.0,4411992.79,1876.65
2025,FLORESTA,Nï¿½o Exclusivamente Residencial,49.47,47.0,142636.85,3034.83
2025,FLORESTA,Nï¿½o Exclusivamente Residencial,35.78,34.0,102369.76,3010.88
2025,FLORESTA,Nï¿½o Exclusivamente Residencial,49.47,47.0,142636.85,3034.83
2025,FLORESTA,Nï¿½o Exclusivamente Residencial,210.5,200.0,609679.8,3048.4
2025,FLORESTA,Nï¿½o Exclusivamente Residencial,482.0,479.26,1429398.03,2982.51
2025,FLORESTA,Nï¿½o Exclusivamente Residencial,2669.0,3980.0,9169742.39,2303.96
2025,FLORESTA,Nï¿½o Exclusivamente Residencial,2442.0,1414.0,5395687.74,3815.9
2025,FLORESTA,Nï¿½o Exclusivamente Residencial,321.14,197.0,688801.79,3496.46
2025,FLORESTA,Nï¿½o Exclusivamente Residencial,321.14,197.0,688801.79,3496.46
2025,SAO GERALDO,Nï¿½o Exclusivamente Residencial,70.0,70.0,171610.98,2451.59
2025,FLORESTA,Nï¿½o Exclusivamente Residencial,351.0,348.0,935833.02,2689.18
2025,FLORESTA,Nï¿½o Exclusivamente Residencial,185.58,243.0,544876.06,2242.29
2025,NAVEGANTES,Nï¿½o Exclusivamente Residencial,2070.0,2034.0,3990604.31,1961.95
2025,FLORESTA,Nï¿½o Exclusivamente Residencial,52.56,169.0,255069.88,1509.29
2025,FLORESTA,Nï¿½o Exclusivamente Residencial,535.0,692.43,1599627.26,2310.16
2025,SAO GERALDO,Nï¿½o Exclusivamente Residencial,1331.0,1664.0,2958225.0,1777.78
2025,SAO GERALDO,Nï¿½o Exclusivamente Residencial,120.0,120.0,291022.8,2425.19
